Path,Lines of code,Lines of code generated,Lines of user code, Percentage of generated code
/datesr/pfaa/focalboard/webapp/src/components/onboardingTour/shareBoard/__snapshots__,137,137,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/onboardingTour/sidebarCategories,120,120,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/onboardingTour/tourTipRenderer,84,84,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/permissions,137,137,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/permissions/__snapshots__,17,17,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/pulsating_dot,108,108,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/searchDialog,278,278,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/shareBoard,2849,2849,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/shareBoard/__snapshots__,6392,6392,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/sidebar,3526,3526,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/sidebar/__snapshots__,4534,4534,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/table,3168,3168,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/table/__snapshots__,4883,4883,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/table/calculation,245,245,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/table/calculation/__snapshots__,141,141,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/tutorial_tour_tip,1076,1076,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/viewHeader,4276,4276,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/viewHeader/__snapshots__,8218,8218,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/viewLImitDialog,466,466,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/components/viewLImitDialog/__snapshots__,371,371,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/config,11,11,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/fonts/metropolis,1280,1280,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/hooks,158,158,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/insights,16,16,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/onboardingTour,7,7,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/pages,624,624,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/pages/boardPage,727,727,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/pages/welcome,580,580,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/pages/welcome/__snapshots__,115,115,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties,207,207,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/checkbox,40,40,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/createdBy,128,128,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/createdBy/__snapshots__,38,38,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/createdTime,52,52,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/date,934,934,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/date/__snapshots__,118,118,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/email,36,36,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/multiperson,235,235,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/multiperson/__snapshots__,433,433,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/multiselect,438,438,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/multiselect/__snapshots__,22,22,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/number,111,111,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/number/__snapshots__,13,13,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/person,578,578,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/person/__snapshots__,934,934,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/phone,33,33,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/select,313,313,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/select/__snapshots__,41,41,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/text,34,34,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/unknown,13,13,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/updatedBy,128,128,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/updatedBy/__snapshots__,15,15,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/updatedTime,127,127,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/updatedTime/__snapshots__,11,11,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/url,304,304,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/properties/url/__snapshots__,81,81,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/statistics,7,7,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/store,2149,2149,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/styles,607,607,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/svg,558,558,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/telemetry,129,129,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/test,223,223,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/types,35,35,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/widgets,1464,1464,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/widgets/__snapshots__,558,558,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/widgets/adminBadge,84,84,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/widgets/adminBadge/__snapshots__,29,29,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/widgets/buttons,455,455,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/widgets/icons,1367,1367,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/widgets/menu,752,752,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/widgets/notificationBox,197,197,0,"100,00"
/datesr/pfaa/focalboard/webapp/src/widgets/notificationBox/__snapshots__,140,140,0,"100,00"
/datesr/pfaa/focalboard/webapp/static,75397,75397,0,"100,00"
/datesr/pfaa/focalboard/website,87,87,0,"100,00"
/datesr/pfaa/focalboard/website/site,139,139,0,"100,00"
/datesr/pfaa/focalboard/website/site/archetypes,5,5,0,"100,00"
/datesr/pfaa/focalboard/website/site/content/blog,303,303,0,"100,00"
/datesr/pfaa/focalboard/website/site/content/docs/personal-edition,365,365,0,"100,00"
/datesr/pfaa/focalboard/website/site/content/download,42,42,0,"100,00"
/datesr/pfaa/focalboard/website/site/content/feedback,14,14,0,"100,00"
/datesr/pfaa/focalboard/website/site/content/fwlink,100,100,0,"100,00"
/datesr/pfaa/focalboard/website/site/content/guide/admin,49,49,0,"100,00"
/datesr/pfaa/focalboard/website/site/content/guide/server-setup,16,16,0,"100,00"
/datesr/pfaa/focalboard/website/site/content/guide/user,8119,8119,0,"100,00"
/datesr/pfaa/focalboard/website/site/content/guide/websocket-errors,10,10,0,"100,00"
/datesr/pfaa/focalboard/website/site/layouts,75,75,0,"100,00"
/datesr/pfaa/focalboard/website/site/layouts/_default,103,103,0,"100,00"
/datesr/pfaa/focalboard/website/site/layouts/_default/_markup,1,1,0,"100,00"
/datesr/pfaa/focalboard/website/site/layouts/blog,140,140,0,"100,00"
/datesr/pfaa/focalboard/website/site/layouts/indexes,28,28,0,"100,00"
/datesr/pfaa/focalboard/website/site/layouts/partials,492,492,0,"100,00"
/datesr/pfaa/focalboard/website/site/layouts/shortcodes,21,21,0,"100,00"
/datesr/pfaa/focalboard/website/site/static,8,8,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/css,287,287,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/css/partials,4243,4243,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/fonts,12793,12793,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/img,3022,3022,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/img/3d-icons,118,118,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/img/mentioned,141,141,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/img/roadmap,1713,1713,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/img/tabs,313,313,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/img/teams,103,103,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/img/templates,3116,3116,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/img/views,3467,3467,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/js,45,45,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/lottie,1,1,0,"100,00"
/datesr/pfaa/focalboard/website/site/static/video,18678,18678,0,"100,00"
/datesr/pfaa/focalboard/website/site/themes,80,80,0,"100,00"
/datesr/pfaa/focalboard/website/site/themes/archetypes,5,5,0,"100,00"
/datesr/pfaa/focalboard/website/site/themes/content/contribute,8,8,0,"100,00"
/datesr/pfaa/focalboard/website/site/themes/layouts,48,48,0,"100,00"
/datesr/pfaa/focalboard/website/site/themes/layouts/_default,20,20,0,"100,00"
/datesr/pfaa/focalboard/website/site/themes/layouts/partials,428,428,0,"100,00"
/datesr/pfaa/focalboard/win-wpf,135,135,0,"100,00"
/datesr/pfaa/focalboard/win-wpf/Focalboard,779,779,0,"100,00"
/datesr/pfaa/focalboard/win-wpf/Focalboard/Properties,312,312,0,"100,00"
/datesr/pfaa/focalboard/win-wpf/art,513,513,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire,1258,1258,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/.github/workflows,23,23,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android,509,509,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/assets,494,494,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/assets/cards,2321,2321,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/assets/sounds,203,203,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/drawable,889,889,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/drawable-mdpi,794,794,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/layout,809,809,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/layout-sw600dp,161,161,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/menu,41,41,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/mipmap-hdpi,80,80,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/mipmap-mdpi,47,47,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/mipmap-xhdpi,119,119,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/mipmap-xxhdpi,204,204,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/mipmap-xxxhdpi,254,254,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/values,303,303,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/values-de,236,236,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/values-w820dp,6,6,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/res/xml,122,122,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/src/org/secuso/privacyfriendlysolitaire,40,40,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/src/org/secuso/privacyfriendlysolitaire/Activities,1306,1306,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/src/org/secuso/privacyfriendlysolitaire/Utils,82,82,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/src/org/secuso/privacyfriendlysolitaire/backup,130,130,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/android/src/org/secuso/privacyfriendlysolitaire/tutorial,311,311,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/core,24,24,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/core/src/org/secuso/privacyfriendlysolitaire,85,85,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/core/src/org/secuso/privacyfriendlysolitaire/game,3415,3415,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/core/src/org/secuso/privacyfriendlysolitaire/generator,352,352,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/core/src/org/secuso/privacyfriendlysolitaire/model,842,842,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/core/src/org/secuso/privacyfriendlysolitaire/test,600,600,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/de,31,31,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/de-DE,32,32,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/de-DE/images,133,133,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/de-DE/images/phoneScreenshots,1202,1202,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/de/images,133,133,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/de/images/phoneScreenshots,1202,1202,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/en-US,32,32,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/en-US/images,133,133,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/en-US/images/phoneScreenshots,977,977,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/fr,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/he,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/it,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/pl,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/pt,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/pt-BR,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/pt-PT,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/ro,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/ru,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/tr,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/uk,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/fastlane/metadata/android/zh-CN,1,1,0,"100,00"
/datesr/pfaa/privacy-friendly-solitaire/gradle/wrapper,452,452,0,"100,00"
/datesr/pfaa/sms-backup-plus,1322,1322,0,"100,00"
/datesr/pfaa/sms-backup-plus/.github/ISSUE_TEMPLATE,149,149,0,"100,00"
/datesr/pfaa/sms-backup-plus/app,127,127,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main,207,207,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/assets,106,106,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync,306,306,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/activity,1398,1398,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/activity/auth,294,294,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/activity/donation,565,565,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/activity/events,68,68,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/activity/fragments,638,638,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/auth,505,505,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/calendar,294,294,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/compat,196,196,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/contacts,185,185,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/mail,1676,1676,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/preferences,776,776,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/receiver,200,200,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/service,2528,2528,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/service/exception,77,77,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/service/state,270,270,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/tasks,53,53,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/java/com/zegoggles/smssync/utils,477,477,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/color,18,18,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/drawable,25,25,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/drawable-anydpi,36,36,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/drawable-anydpi-v26,20,20,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/layout,127,127,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/menu,14,14,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values,596,596,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-ca,302,302,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-cs,180,180,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-da,327,327,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-de,322,322,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-es,179,179,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-fr,325,325,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-gl,336,336,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-gr,285,285,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-hu,303,303,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-it,266,266,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-ko,341,341,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-nb-rNO,221,221,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-nl,348,348,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-pl,230,230,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-pt-rPT,194,194,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-ru,276,276,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-sk,189,189,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-sq,230,230,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-sr,311,311,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-sv,340,340,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-tr,340,340,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-uk,230,230,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-zh-rCN,334,334,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/values-zh-rTW,341,341,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/main/res/xml,329,329,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync,24,24,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync/activity,32,32,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync/activity/donation,95,95,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync/auth,199,199,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync/calendar,106,106,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync/compat,42,42,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync/contacts,149,149,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync/mail,1145,1145,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync/preferences,94,94,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync/receiver,113,113,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync/service,1462,1462,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/java/com/zegoggles/smssync/service/state,89,89,0,"100,00"
/datesr/pfaa/sms-backup-plus/app/src/test/resources,32,32,0,"100,00"
/datesr/pfaa/sms-backup-plus/gradle/wrapper,390,390,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata,20,20,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/f-droid,255,255,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play,67,67,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/assets,746,746,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/screenshots/da,2750,2750,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/screenshots/de,2779,2779,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/screenshots/en,3130,3130,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/screenshots/fr,2891,2891,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/screenshots/gl,2855,2855,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/screenshots/ko,2338,2338,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/screenshots/nl,2851,2851,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/screenshots/pl,3185,3185,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/screenshots/tr,2327,2327,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/screenshots/zh-rCN,3035,3035,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/screenshots/zh-rTW,3266,3266,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/text/da,14,14,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/text/de,11,11,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/text/en,14,14,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/text/fr,11,11,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/text/gl,11,11,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/text/ko,18,18,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/text/nl,14,14,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/text/pl,12,12,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/text/tr,14,14,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/text/zh-rCN,11,11,0,"100,00"
/datesr/pfaa/sms-backup-plus/metadata/play/text/zh-rTW,11,11,0,"100,00"
/datesr/pfaa/vidmate-app-download,36,36,0,"100,00"
/datesr/reports,496,496,0,"100,00"
